Empresa	ZONA/BANCO	ESPECIE	MES	data	Año	DIAS TRABA	Nº PERSON	 Kg	CPUE	Día del Mes				
Ceamsa	MUXIA	Chondrus crispus	5	44343	2021	1	8	550	68.75	27				
Ceamsa	MUXIA	Chondrus crispus	5	44344	2021	1	9	742	82.44444444	28				
Ceamsa	MUXIA	Chondrus crispus	5	44347	2021	1	6	300	50	31				
Ceamsa	MUXIA	Chondrus crispus	6	44357	2021	1	8	536	67	10				
Ceamsa	MUXIA	Chondrus crispus	6	44358	2021	1	7	470	67.14285714	11				
Ceamsa	MUXIA	Chondrus crispus	6	44361	2021	1	6	355	59.16666667	14				
Ceamsa	CAMELLE	Chondrus crispus	5	44340	2021	1	8	475	59.375	24				
Ceamsa	CAMELLE	Chondrus crispus	5	44341	2021	1	11	870	79.09090909	25				
Ceamsa	CAMELLE	Chondrus crispus	5	44342	2021	1	7	328	46.85714286	26				
Ceamsa	CAMELLE	Chondrus crispus	5	44343	2021	1	7	472	67.42857143	27				
Ceamsa	CAMELLE	Chondrus crispus	5	44344	2021	1	8	680	85	28				
Ceamsa	CAMELLE	Chondrus crispus	5	44347	2021	1	9	720	80	31				
Ceamsa	CAMELLE	Chondrus crispus	6	44357	2021	1	5	340	68	10				
Ceamsa	CAMELLE	Chondrus crispus	6	44358	2021	1	7	475	67.85714286	11				
Ceamsa	CAMELLE	Chondrus crispus	6	44361	2021	1	7	380	54.28571429	14				
Ceamsa	CAMELLE	Chondrus crispus	5	44340	2021	1	6	224	37.33333333	24				
Ceamsa	CAMELLE	Chondrus crispus	5	44341	2021	1	6	376	62.66666667	25				
Ceamsa	CAMELLE	Chondrus crispus	5	44342	2021	1	7	480	68.57142857	26				
Ceamsa	CAMELLE	Chondrus crispus	5	44343	2021	1	9	728	80.88888889	27				
Ceamsa	CAMELLE	Chondrus crispus	5	44344	2021	1	6	432	72	28				
Ceamsa	CAMELLE	Chondrus crispus	5	44347	2021	1	4	100	25	31				
Ceamsa	CAMELLE	Chondrus crispus	6	44357	2021	1	11	825	75	10				
Ceamsa	CAMELLE	Chondrus crispus	6	44358	2021	1	7	410	58.57142857	11				
Ceamsa	CAMELLE	Chondrus crispus	6	44361	2021	1	8	390	48.75	14				
Ceamsa	CAION	Chondrus crispus	6	44368	2021	1	9	658	73.11111111	21				
Ceamsa	CORME	Chondrus crispus	6	44368	2021	1	8	510	63.75	21				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44368	2021	1	9	685	76.11111111	21				
Ceamsa	CAMELLE	Chondrus crispus	6	44368	2021	1	12	822	68.5	21				
Ceamsa	CAMELLE	Chondrus crispus	6	44368	2021	1	7	370	52.85714286	21				
Ceamsa	MUXIA	Chondrus crispus	6	44368	2021	1	9	520	57.77777778	21				
Ceamsa	CAMELLE	Chondrus crispus	6	44368	2021	1	11	600	54.54545455	21				
Ceamsa	CAION	Chondrus crispus	6	44369	2021	1	8	425	53.125	22				
Ceamsa	CORME	Chondrus crispus	6	44369	2021	1	10	687	68.7	22				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44369	2021	1	8	530	66.25	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44369	2021	1	10	658	65.8	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44369	2021	1	6	260	43.33333333	22				
Ceamsa	MUXIA	Chondrus crispus	6	44369	2021	1	14	1025	73.21428571	22				
Ceamsa	CAMELLE	Chondrus crispus	6	44369	2021	1	11	724	65.81818182	22				
Ceamsa	CAION	Chondrus crispus	6	44370	2021	1	10	600	60	23				
Ceamsa	CORME	Chondrus crispus	6	44370	2021	1	9	422	46.88888889	23				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44370	2021	1	9	622	69.11111111	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44370	2021	1	10	640	64	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44370	2021	1	5	128	25.6	23				
Ceamsa	MUXIA	Chondrus crispus	6	44370	2021	1	9	750	83.33333333	23				
Ceamsa	CAMELLE	Chondrus crispus	6	44370	2021	1	10	570	57	23				
Ceamsa	CAION	Chondrus crispus	6	44371	2021	1	9	432	48	24				
Ceamsa	CORME	Chondrus crispus	6	44371	2021	1	10	535	53.5	24				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44371	2021	1	8	490	61.25	24				
Ceamsa	CAMELLE	Chondrus crispus	6	44371	2021	1	9	190	21.11111111	24				
Ceamsa	CAMELLE	Chondrus crispus	6	44371	2021	1	7	570	81.42857143	24				
Ceamsa	MUXIA	Chondrus crispus	6	44371	2021	1	8	432	54	24				
Ceamsa	CAMELLE	Chondrus crispus	6	44371	2021	1	9	300	33.33333333	24				
Ceamsa	CAION	Chondrus crispus	6	44372	2021	1	10	530	53	25				
Ceamsa	CORME	Chondrus crispus	6	44372	2021	1	7	420	60	25				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44372	2021	1	7	342	48.85714286	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44372	2021	1	10	478	47.8	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44372	2021	1	9	633	70.33333333	25				
Ceamsa	MUXIA	Chondrus crispus	6	44372	2021	1	9	525	58.33333333	25				
Ceamsa	CAMELLE	Chondrus crispus	6	44372	2021	1	9	425	47.22222222	25				
Ceamsa	CAION	Chondrus crispus	6	44375	2021	1	11	625	56.81818182	28				
Ceamsa	CORME	Chondrus crispus	6	44375	2021	1	6	100	16.66666667	28				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44375	2021	1	9	500	55.55555556	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44375	2021	1	11	520	47.27272727	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44375	2021	1	8	287	35.875	28				
Ceamsa	MUXIA	Chondrus crispus	6	44375	2021	1	8	387	48.375	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44375	2021	1	8	596	74.5	28				
Ceamsa	CAION	Chondrus crispus	6	44376	2021	1	7	375	53.57142857	29				
Ceamsa	CORME	Chondrus crispus	6	44376	2021	1	8	496	62	29				
Ceamsa	CAMARIÑAS	Chondrus crispus	6	44376	2021	1	10	670	67	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44376	2021	1	9	400	44.44444444	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44376	2021	1	7	384	54.85714286	29				
Ceamsa	MUXIA	Chondrus crispus	6	44376	2021	1	8	200	25	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44376	2021	1	7	475	67.85714286	29				
Ceamsa	CAMELLE	Chondrus crispus	7	44399	2021	1	8	340	42.5	22				
Ceamsa	CAMELLE	Chondrus crispus	7	44400	2021	1	5	200	40	23				
Ceamsa	CAMELLE	Chondrus crispus	7	44403	2021	1	5	190	38	26				
Ceamsa	CAMELLE	Chondrus crispus	7	44404	2021	1	7	450	64.28571429	27				
Ceamsa	CAMELLE	Chondrus crispus	7	44405	2021	1	6	390	65	28				
Ceamsa	CAMELLE	Chondrus crispus	7	44406	2021	1	7	400	57.14285714	29				
Ceamsa	CAMELLE	Chondrus crispus	7	44399	2021	1	9	430	47.77777778	22				
Ceamsa	CAMELLE	Chondrus crispus	7	44400	2021	1	6	175	29.16666667	23				
Ceamsa	CAMELLE	Chondrus crispus	7	44403	2021	1	5	200	40	26				
Ceamsa	CAMELLE	Chondrus crispus	7	44404	2021	1	6	160	26.66666667	27				
Ceamsa	CAMELLE	Chondrus crispus	7	44405	2021	1	7	289	41.28571429	28				
Ceamsa	CAMELLE	Chondrus crispus	7	44406	2021	1	8	378	47.25	29				
Ceamsa	CAION	Chondrus crispus	7	44399	2021	1	7	425	60.71428571	22				
Ceamsa	CAION	Chondrus crispus	7	44400	2021	1	7	373	53.28571429	23				
Ceamsa	CAION	Chondrus crispus	7	44403	2021	1	6	200	33.33333333	26				
Ceamsa	CAION	Chondrus crispus	7	44405	2021	1	5	180	36	28				
Ceamsa	CAION	Chondrus crispus	7	44406	2021	1	9	586	65.11111111	29				
Ceamsa	CORME	Chondrus crispus	7	44399	2021	1	11	650	59.09090909	22				
Ceamsa	CORME	Chondrus crispus	7	44400	2021	1	12	722	60.16666667	23				
Ceamsa	CORME	Chondrus crispus	7	44403	2021	1	9	574	63.77777778	26				
Ceamsa	CORME	Chondrus crispus	7	44404	2021	1	7	300	42.85714286	27				
Ceamsa	CORME	Chondrus crispus	7	44405	2021	1	14	980	70	28				
Ceamsa	CORME	Chondrus crispus	7	44406	2021	1	9	476	52.88888889	29				
Ceamsa	MUXIA	Chondrus crispus	7	44399	2021	1	15	1025	68.33333333	22				
Ceamsa	MUXIA	Chondrus crispus	7	44400	2021	1	12	742	61.83333333	23				
Ceamsa	MUXIA	Chondrus crispus	7	44403	2021	1	10	600	60	26				
Ceamsa	MUXIA	Chondrus crispus	7	44404	2021	1	11	642	58.36363636	27				
Ceamsa	MUXIA	Chondrus crispus	7	44405	2021	1	9	378	42	28				
Ceamsa	MUXIA	Chondrus crispus	7	44406	2021	1	9	470	52.22222222	29				
Ceamsa	CAMELLE	Chondrus crispus	8	44419	2021	1	6	175	29.16666667	11				
Ceamsa	CAMELLE	Chondrus crispus	8	44420	2021	1	7	360	51.42857143	12				
Ceamsa	CAMELLE	Chondrus crispus	8	44421	2021	1	6	274	45.66666667	13				
Ceamsa	CAMELLE	Chondrus crispus	8	44424	2021	1	3	90	30	16				
Ceamsa	CAMELLE	Chondrus crispus	8	44425	2021	1	3	45	15	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44426	2021	1	5	100	20	18				
Ceamsa	CAMELLE	Chondrus crispus	8	44427	2021	1	3	66	22	19				
Ceamsa	CAMELLE	Chondrus crispus	8	44419	2021	1	7	200	28.57142857	11				
Ceamsa	CAMELLE	Chondrus crispus	8	44420	2021	1	8	322	40.25	12				
Ceamsa	CAMELLE	Chondrus crispus	8	44421	2021	1	9	401	44.55555556	13				
Ceamsa	CAMELLE	Chondrus crispus	8	44424	2021	1	6	100	16.66666667	16				
Ceamsa	CAMELLE	Chondrus crispus	8	44425	2021	1	4	90	22.5	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44426	2021	1	5	112	22.4	18				
Ceamsa	CAMELLE	Chondrus crispus	8	44427	2021	1	8	248	31	19				
Ceamsa	CAION	Chondrus crispus	8	44419	2021	1	11	700	63.63636364	11				
Ceamsa	CAION	Chondrus crispus	8	44420	2021	1	8	322	40.25	12				
Ceamsa	CAION	Chondrus crispus	8	44421	2021	1	6	190	31.66666667	13				
Ceamsa	CAION	Chondrus crispus	8	44424	2021	1	3	90	30	16				
Ceamsa	CAION	Chondrus crispus	8	44425	2021	1	4	74	18.5	17				
Ceamsa	CAION	Chondrus crispus	8	44426	2021	1	5	100	20	18				
Ceamsa	CAION	Chondrus crispus	8	44427	2021	1	2	41	20.5	19				
Ceamsa	CORME	Chondrus crispus	8	44419	2021	1	8	500	62.5	11				
Ceamsa	CORME	Chondrus crispus	8	44420	2021	1	6	325	54.16666667	12				
Ceamsa	CORME	Chondrus crispus	8	44421	2021	1	9	680	75.55555556	13				
Ceamsa	CORME	Chondrus crispus	8	44424	2021	1	6	289	48.16666667	16				
Ceamsa	CORME	Chondrus crispus	8	44425	2021	1	10	824	82.4	17				
Ceamsa	CORME	Chondrus crispus	8	44426	2021	1	9	378	42	18				
Ceamsa	CORME	Chondrus crispus	8	44427	2021	1	11	854	77.63636364	19				
Ceamsa	MUXIA	Chondrus crispus	8	44419	2021	1	11	500	45.45454545	11				
Ceamsa	MUXIA	Chondrus crispus	8	44420	2021	1	6	129	21.5	12				
Ceamsa	MUXIA	Chondrus crispus	8	44421	2021	1	9	490	54.44444444	13				
Ceamsa	MUXIA	Chondrus crispus	8	44424	2021	1	7	175	25	16				
Ceamsa	MUXIA	Chondrus crispus	8	44425	2021	1	9	693	77	17				
Ceamsa	MUXIA	Chondrus crispus	8	44426	2021	1	9	520	57.77777778	18				
Ceamsa	MUXIA	Chondrus crispus	8	44427	2021	1	8	376	47	19				
Ceamsa	CAMELLE	Chondrus crispus	8	44428	2021	1	6	220	36.66666667	20				
Ceamsa	CAMELLE	Chondrus crispus	8	44431	2021	1	2	95	47.5	23				
Ceamsa	CAMELLE	Chondrus crispus	8	44432	2021	1	6	146	24.33333333	24				
Ceamsa	CAMELLE	Chondrus crispus	8	44433	2021	1	5	100	20	25				
Ceamsa	CAMELLE	Chondrus crispus	8	44434	2021	1	3	90	30	26				
Ceamsa	CAMELLE	Chondrus crispus	8	44435	2021	1	4	80	20	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44438	2021	1	4	72	18	30				
Ceamsa	CAMELLE	Chondrus crispus	8	44439	2021	1	2	35	17.5	31				
Ceamsa	CAMELLE	Chondrus crispus	9	44446	2021	1	3	62	20.66666667	7				
Ceamsa	CAMELLE	Chondrus crispus	9	44447	2021	1	6	84	14	8				
Ceamsa	CAMELLE	Chondrus crispus	9	44448	2021	1	2	10	5	9				
Ceamsa	CAMELLE	Chondrus crispus	9	44449	2021	1	4	18	4.5	10				
Ceamsa	CAMELLE	Chondrus crispus	9	44452	2021	1	5	106	21.2	13				
Ceamsa	MUXIA	Chondrus crispus	8	44428	2021	1	6	220	36.66666667	20				
Ceamsa	MUXIA	Chondrus crispus	8	44431	2021	1	2	95	47.5	23				
Ceamsa	MUXIA	Chondrus crispus	8	44432	2021	1	6	146	24.33333333	24				
Ceamsa	MUXIA	Chondrus crispus	8	44433	2021	1	5	100	20	25				
Ceamsa	MUXIA	Chondrus crispus	8	44434	2021	1	3	90	30	26				
Ceamsa	MUXIA	Chondrus crispus	8	44435	2021	1	4	80	20	27				
Ceamsa	MUXIA	Chondrus crispus	8	44438	2021	1	4	72	18	30				
Ceamsa	MUXIA	Chondrus crispus	8	44439	2021	1	2	35	17.5	31				
Ceamsa	MUXIA	Chondrus crispus	9	44446	2021	1	3	62	20.66666667	7				
Ceamsa	MUXIA	Chondrus crispus	9	44447	2021	1	6	84	14	8				
Ceamsa	MUXIA	Chondrus crispus	9	44448	2021	1	2	10	5	9				
Ceamsa	MUXIA	Chondrus crispus	9	44449	2021	1	4	18	4.5	10				
Ceamsa	MUXIA	Chondrus crispus	9	44452	2021	1	5	106	21.2	13				
Ceamsa	CORME	Chondrus crispus	8	44428	2021	1	4	65	16.25	20				
Ceamsa	CORME	Chondrus crispus	8	44431	2021	1	6	163	27.16666667	23				
Ceamsa	CORME	Chondrus crispus	8	44432	2021	1	6	200	33.33333333	24				
Ceamsa	CORME	Chondrus crispus	8	44433	2021	1	4	84	21	25				
Ceamsa	CORME	Chondrus crispus	8	44434	2021	1	5	100	20	26				
Ceamsa	CORME	Chondrus crispus	8	44435	2021	1	5	96	19.2	27				
Ceamsa	CORME	Chondrus crispus	8	44438	2021	1	6	102	17	30				
Ceamsa	CORME	Chondrus crispus	8	44439	2021	1	3	40	13.33333333	31				
Ceamsa	CORME	Chondrus crispus	9	44446	2021	1	4	122	30.5	7				
Ceamsa	CORME	Chondrus crispus	9	44447	2021	1	2	30	15	8				
Ceamsa	CORME	Chondrus crispus	9	44448	2021	1	4	90	22.5	9				
Ceamsa	CORME	Chondrus crispus	9	44449	2021	1	6	141	23.5	10				
Ceamsa	CORME	Chondrus crispus	9	44452	2021	1	3	62	20.66666667	13				
Ceamsa	CAION	Chondrus crispus	8	44428	2021	1	7	156	22.28571429	20				
Ceamsa	CAION	Chondrus crispus	8	44431	2021	1	3	96	32	23				
Ceamsa	CAION	Chondrus crispus	8	44432	2021	1	3	45	15	24				
Ceamsa	CAION	Chondrus crispus	8	44433	2021	1	5	136	27.2	25				
Ceamsa	CAION	Chondrus crispus	8	44434	2021	1	6	122	20.33333333	26				
Ceamsa	CAION	Chondrus crispus	8	44435	2021	1	5	100	20	27				
Ceamsa	CAION	Chondrus crispus	8	44438	2021	1	8	180	22.5	30				
Ceamsa	CAION	Chondrus crispus	8	44439	2021	1	5	92	18.4	31				
Ceamsa	CAION	Chondrus crispus	9	44446	2021	1	3	50	16.66666667	7				
Ceamsa	CAION	Chondrus crispus	9	44447	2021	1	4	42	10.5	8				
Ceamsa	CAION	Chondrus crispus	9	44448	2021	1	6	175	29.16666667	9				
Ceamsa	CAION	Chondrus crispus	9	44449	2021	1	3	56	18.66666667	10				
Ceamsa	CAION	Chondrus crispus	9	44452	2021	1	6	100	16.66666667	13				
Ceamsa	CAMELLE	Chondrus crispus	4	44652	2022	1	11	570	51.81818182	1				
Ceamsa	CAMELLE	Chondrus crispus	4	44655	2022	1	13	680	52.30769231	4				
Ceamsa	CAMELLE	Chondrus crispus	4	44656	2022	1	9	700	77.77777778	5				
Ceamsa	CAMELLE	Chondrus crispus	4	44669	2022	1	11	525	47.72727273	18				
Ceamsa	CAMELLE	Chondrus crispus	4	44670	2022	1	9	394	43.77777778	19				
Ceamsa	CAMELLE	Chondrus crispus	4	44671	2022	1	10	453	45.3	20				
Ceamsa	CAMELLE	Chondrus crispus	4	44672	2022	1	10	660	66	21				
Ceamsa	CAMELLE	Chondrus crispus	4	44679	2022	1	13	590	45.38461538	28				
Ceamsa	CAMELLE	Chondrus crispus	4	44680	2022	1	11	545	49.54545455	29				
Ceamsa	CORME	Chondrus crispus	4	44652	2022	1	10	375	37.5	1				
Ceamsa	CORME	Chondrus crispus	4	44655	2022	1	6	222	37	4				
Ceamsa	CORME	Chondrus crispus	4	44656	2022	1	9	402	44.66666667	5				
Ceamsa	CORME	Chondrus crispus	4	44669	2022	1	6	178	29.66666667	18				
Ceamsa	CORME	Chondrus crispus	4	44670	2022	1	8	255	31.875	19				
Ceamsa	CORME	Chondrus crispus	4	44671	2022	1	7	300	42.85714286	20				
Ceamsa	CAMELLE	Chondrus crispus	4	44652	2022	1	7	210	30	1				
Ceamsa	CAMELLE	Chondrus crispus	4	44655	2022	1	9	378	42	4				
Ceamsa	CAMELLE	Chondrus crispus	4	44656	2022	1	9	444	49.33333333	5				
Ceamsa	CAMELLE	Chondrus crispus	4	44669	2022	1	6	290	48.33333333	18				
Ceamsa	CAMELLE	Chondrus crispus	4	44670	2022	1	7	340	48.57142857	19				
Ceamsa	CAMELLE	Chondrus crispus	4	44671	2022	1	8	294	36.75	20				
Ceamsa	MUXIA	Chondrus crispus	5	44702	2022	1	8	320	40	21				
Ceamsa	MUXIA	Chondrus crispus	5	44709	2022	1	6	275	45.83333333	28				
Ceamsa	MUXIA	Chondrus crispus	5	44710	2022	1	7	190	27.14285714	29				
Ceamsa	MUXIA	Chondrus crispus	5	44699	2022	1	6	240	40	18				
Ceamsa	MUXIA	Chondrus crispus	5	44700	2022	1	8	472	59	19				
Ceamsa	MUXIA	Chondrus crispus	5	44701	2022	1	9	475	52.77777778	20				
Ceamsa	MUXIA	Chondrus crispus	5	44702	2022	1	5	160	32	21				
Ceamsa	MUXIA	Chondrus crispus	5	44709	2022	1	9	327	36.33333333	28				
Ceamsa	MUXIA	Chondrus crispus	5	44710	2022	1	11	590	53.63636364	29				
Ceamsa	MUXIA	Chondrus crispus	5	44699	2022	1	12	725	60.41666667	18				
Ceamsa	MUXIA	Chondrus crispus	5	44700	2022	1	11	678	61.63636364	19				
Ceamsa	MUXIA	Chondrus crispus	5	44701	2022	1	4	140	35	20				
Ceamsa	CAMELLE	Chondrus crispus	5	44702	2022	1	14	725	51.78571429	21				
Ceamsa	CAMELLE	Chondrus crispus	5	44709	2022	1	12	687	57.25	28				
Ceamsa	CAMELLE	Chondrus crispus	5	44710	2022	1	12	590	49.16666667	29				
Ceamsa	CAMELLE	Chondrus crispus	5	44699	2022	1	11	724	65.81818182	18				
Ceamsa	CAMELLE	Chondrus crispus	5	44700	2022	1	13	410	31.53846154	19				
Ceamsa	CAMELLE	Chondrus crispus	5	44701	2022	1	9	372	41.33333333	20				
Ceamsa	CORME	Chondrus crispus	5	44702	2022	1	9	472	52.44444444	21				
Ceamsa	CORME	Chondrus crispus	5	44709	2022	1	11	528	48	28				
Ceamsa	CORME	Chondrus crispus	5	44710	2022	1	9	325	36.11111111	29				
Ceamsa	CORME	Chondrus crispus	5	44699	2022	1	7	432	61.71428571	18				
Ceamsa	CORME	Chondrus crispus	5	44700	2022	1	8	375	46.875	19				
Ceamsa	CORME	Chondrus crispus	5	44701	2022	1	6	280	46.66666667	20				
Ceamsa	CAMELLE	Chondrus crispus	5	44702	2022	1	10	642	64.2	21				
Ceamsa	CAMELLE	Chondrus crispus	5	44709	2022	1	9	390	43.33333333	28				
Ceamsa	CAMELLE	Chondrus crispus	5	44710	2022	1	11	740	67.27272727	29				
Ceamsa	CAMELLE	Chondrus crispus	5	44699	2022	1	8	560	70	18				
Ceamsa	CAMELLE	Chondrus crispus	5	44700	2022	1	8	472	59	19				
Ceamsa	CAMELLE	Chondrus crispus	5	44701	2022	1	12	726	60.5	20				
Ceamsa	CAMELLE	Chondrus crispus	5	44699	2022	1	16	875	54.6875	18				
Ceamsa	CAMELLE	Chondrus crispus	5	44700	2022	1	14	763	54.5	19				
Ceamsa	CAMELLE	Chondrus crispus	5	44701	2022	1	11	510	46.36363636	20				
Ceamsa	CAMELLE	Chondrus crispus	5	44711	2022	1	4	210	52.5	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44712	2022	1	5	158	31.6	31				
Ceamsa	CAMELLE	Chondrus crispus	6	44739	2022	1	4	100	25	27				
Ceamsa	CAMELLE	Chondrus crispus	6	44740	2022	1	3	60	20	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44741	2022	1	8	340	42.5	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44742	2022	1	8	320	40	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44711	2022	1	14	874	62.42857143	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44712	2022	1	8	370	46.25	31				
Ceamsa	CAMELLE	Chondrus crispus	6	44725	2022	1	6	400	66.66666667	13				
Ceamsa	CAMELLE	Chondrus crispus	6	44726	2022	1	8	296	37	14				
Ceamsa	CAMELLE	Chondrus crispus	6	44727	2022	1	5	175	35	15				
Ceamsa	CAMELLE	Chondrus crispus	6	44728	2022	1	10	530	53	16				
Ceamsa	CAMELLE	Chondrus crispus	6	44732	2022	1	6	228	38	20				
Ceamsa	CAMELLE	Chondrus crispus	6	44739	2022	1	8	432	54	27				
Ceamsa	CAMELLE	Chondrus crispus	6	44740	2022	1	9	300	33.33333333	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44741	2022	1	5	125	25	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44742	2022	1	6	240	40	30				
Ceamsa	MUXIA	Chondrus crispus	5	44711	2022	1	5	260	52	30				
Ceamsa	MUXIA	Chondrus crispus	5	44712	2022	1	6	325	54.16666667	31				
Ceamsa	MUXIA	Chondrus crispus	6	44725	2022	1	4	470	117.5	13				
Ceamsa	MUXIA	Chondrus crispus	6	44726	2022	1	6	100	16.66666667	14				
Ceamsa	MUXIA	Chondrus crispus	6	44727	2022	1	6	360	60	15				
Ceamsa	MUXIA	Chondrus crispus	6	44728	2022	1	7	425	60.71428571	16				
Ceamsa	MUXIA	Chondrus crispus	6	44732	2022	1	5	200	40	20				
Ceamsa	MUXIA	Chondrus crispus	6	44739	2022	1	6	260	43.33333333	27				
Ceamsa	MUXIA	Chondrus crispus	6	44740	2022	1	7	362	51.71428571	28				
Ceamsa	MUXIA	Chondrus crispus	6	44741	2022	1	4	130	32.5	29				
Ceamsa	MUXIA	Chondrus crispus	6	44742	2022	1	4	100	25	30				
Ceamsa	MUXIA	Chondrus crispus	5	44711	2022	1	9	421	46.77777778	30				
Ceamsa	MUXIA	Chondrus crispus	5	44712	2022	1	7	375	53.57142857	31				
Ceamsa	MUXIA	Chondrus crispus	6	44725	2022	1	5	200	40	13				
Ceamsa	MUXIA	Chondrus crispus	6	44726	2022	1	8	385	48.125	14				
Ceamsa	MUXIA	Chondrus crispus	6	44727	2022	1	6	322	53.66666667	15				
Ceamsa	MUXIA	Chondrus crispus	6	44728	2022	1	5	275	55	16				
Ceamsa	MUXIA	Chondrus crispus	6	44732	2022	1	6	150	25	20				
Ceamsa	MUXIA	Chondrus crispus	6	44739	2022	1	7	90	12.85714286	27				
Ceamsa	MUXIA	Chondrus crispus	6	44740	2022	1	8	345	43.125	28				
Ceamsa	MUXIA	Chondrus crispus	6	44741	2022	1	8	400	50	29				
Ceamsa	MUXIA	Chondrus crispus	6	44742	2022	1	6	185	30.83333333	30				
Ceamsa	CORME	Chondrus crispus	5	44711	2022	1	9	278	30.88888889	30				
Ceamsa	CORME	Chondrus crispus	5	44712	2022	1	10	425	42.5	31				
Ceamsa	CORME	Chondrus crispus	6	44725	2022	1	6	370	61.66666667	13				
Ceamsa	CORME	Chondrus crispus	6	44726	2022	1	7	150	21.42857143	14				
Ceamsa	CORME	Chondrus crispus	6	44727	2022	1	6	290	48.33333333	15				
Ceamsa	CORME	Chondrus crispus	6	44728	2022	1	5	154	30.8	16				
Ceamsa	CORME	Chondrus crispus	6	44729	2022	1	6	300	50	17				
Ceamsa	CORME	Chondrus crispus	6	44732	2022	1	5	287	57.4	20				
Ceamsa	CORME	Chondrus crispus	6	44739	2022	1	6	178	29.66666667	27				
Ceamsa	CORME	Chondrus crispus	6	44740	2022	1	8	320	40	28				
Ceamsa	CORME	Chondrus crispus	6	44741	2022	1	7	274	39.14285714	29				
Ceamsa	CORME	Chondrus crispus	6	44742	2022	1	6	125	20.83333333	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44711	2022	1	5	140	28	30				
Ceamsa	CAMELLE	Chondrus crispus	5	44712	2022	1	6	325	54.16666667	31				
Ceamsa	CAMELLE	Chondrus crispus	6	44725	2022	1	4	120	30	13				
Ceamsa	CAMELLE	Chondrus crispus	6	44726	2022	1	3	90	30	14				
Ceamsa	CAMELLE	Chondrus crispus	6	44727	2022	1	7	310	44.28571429	15				
Ceamsa	CAMELLE	Chondrus crispus	6	44728	2022	1	6	174	29	16				
Ceamsa	CAMELLE	Chondrus crispus	6	44732	2022	1	7	132	18.85714286	20				
Ceamsa	CAMELLE	Chondrus crispus	6	44739	2022	1	6	140	23.33333333	27				
Ceamsa	CAMELLE	Chondrus crispus	6	44740	2022	1	7	200	28.57142857	28				
Ceamsa	CAMELLE	Chondrus crispus	6	44741	2022	1	5	100	20	29				
Ceamsa	CAMELLE	Chondrus crispus	6	44742	2022	1	3	95	31.66666667	30				
Ceamsa	CORME	Chondrus crispus	7	44753	2022	1	8	287	35.875	11				
Ceamsa	CORME	Chondrus crispus	7	44754	2022	1	6	300	50	12				
Ceamsa	CORME	Chondrus crispus	7	44755	2022	1	5	158	31.6	13				
Ceamsa	CORME	Chondrus crispus	7	44756	2022	1	3	60	20	14				
Ceamsa	CORME	Chondrus crispus	7	44757	2022	1	5	230	46	15				
Ceamsa	CORME	Chondrus crispus	7	44760	2022	1	7	100	14.28571429	18				
Ceamsa	CORME	Chondrus crispus	7	44761	2022	1	7	380	54.28571429	19				
Ceamsa	CORME	Chondrus crispus	7	44762	2022	1	6	200	33.33333333	20				
Ceamsa	CORME	Chondrus crispus	7	44769	2022	1	8	572	71.5	27				
Ceamsa	CORME	Chondrus crispus	7	44770	2022	1	8	420	52.5	28				
Ceamsa	CORME	Chondrus crispus	7	44771	2022	1	3	91	30.33333333	29				
Ceamsa	CAMELLE	Chondrus crispus	7	44753	2022	1	11	575	52.27272727	11				
Ceamsa	CAMELLE	Chondrus crispus	7	44754	2022	1	9	428	47.55555556	12				
Ceamsa	CAMELLE	Chondrus crispus	7	44755	2022	1	9	372	41.33333333	13				
Ceamsa	CAMELLE	Chondrus crispus	7	44756	2022	1	7	200	28.57142857	14				
Ceamsa	CAMELLE	Chondrus crispus	7	44757	2022	1	9	521	57.88888889	15				
